Algorithm,Imputer,Imbalance,Metric,Score
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FP,19.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,13.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,14.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,15.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,15.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,19.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,15.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,17.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,13.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,37.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,57.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,58.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,66.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,46.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,34.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,29.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,32.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,42.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,57.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,62.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,74.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,52.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,34.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,29.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,37.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,57.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,64.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,55.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,77.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,64.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,44.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,35.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,37.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,23.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,45.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,53.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,20.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,22.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,22.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,24.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,30.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,14.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,11.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,9.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,14.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,16.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,17.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,15.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,13.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,37.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,50.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,59.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,71.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,48.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,37.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,29.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,35.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1696.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1689.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1679.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1659.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1680.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1704.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1712.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,1707.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1710.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1699.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1694.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1689.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1698.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1716.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1720.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,1713.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1695.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1678.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1665.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1698.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1694.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1693.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1694.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,1699.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,587.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,586.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,585.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,585.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,581.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,585.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,583.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,587.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1704.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1684.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1683.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1675.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1695.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1707.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1712.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,1709.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1699.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1684.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1679.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1667.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1689.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1707.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1712.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,1704.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1729.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1722.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1731.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1709.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1722.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1742.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1751.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,1749.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1695.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1673.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1665.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1698.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1696.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1696.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1694.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,1688.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,586.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,589.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,591.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,586.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,584.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,583.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,585.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,587.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1704.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1691.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1682.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1670.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1693.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1704.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1712.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,1706.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,38.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,42.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,171.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,34.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,20.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,29.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,41.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,36.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,47.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,41.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,164.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,33.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,31.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,26.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,38.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,38.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,47.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,51.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,72.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,78.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,47.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,45.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,45.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,46.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,9.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,13.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,71.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,18.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,1.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,3.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,4.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,10.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,30.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,52.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,163.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,31.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,25.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,27.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,35.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,41.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,49.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,38.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,163.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,34.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,33.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,24.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,35.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,42.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,41.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,36.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,151.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,21.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,17.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,27.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,38.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,27.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,48.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,57.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,72.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,69.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,46.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,46.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,46.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,51.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,10.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,15.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,71.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,16.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,3.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,0.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,1.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,6.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,36.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,39.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,161.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,38.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,27.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,28.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,37.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,35.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.83
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,90.23
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.86
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.34
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.66
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.94
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.29
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.64
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,90.55
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.1
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.21
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.5
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.81
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.81
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,92.27
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,91.61
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,88.16
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,87.17
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,92.27
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,92.6
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,92.6
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,92.43
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.39
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.68
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,87.32
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.79
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,99.82
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,99.46
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,99.29
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.21
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.29
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,97.03
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,90.69
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.23
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.57
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.46
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,97.66
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.2
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.83
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,90.69
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.06
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.12
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.63
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.6
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.58
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.87
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,91.08
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.76
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,99.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.41
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.76
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.41
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,92.11
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,90.62
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,88.16
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,88.65
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,92.43
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,92.43
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,92.43
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,91.61
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.21
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.32
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,87.32
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.14
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,99.46
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,100.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,99.82
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.93
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.77
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,90.81
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.83
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,98.46
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,98.4
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.89
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,98.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.44
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.05
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.22
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,95.44
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.9
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,98.33
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,98.06
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.18
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.58
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.03
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.05
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.54
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.55
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.75
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.36
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,93.3
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,91.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.36
