Algorithm,Imputer,Imbalance,Metric,Score
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,20.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,9.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,20.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,17.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,5.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,10.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FP,14.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,13.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,19.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,9.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,20.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,17.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,10.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,10.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FP,11.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,15.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,11.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,10.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,23.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,16.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,8.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,8.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FP,10.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,15.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,11.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,10.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,23.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,16.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,9.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,8.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FP,8.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,15.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,14.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,10.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,23.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,16.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,9.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,8.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FP,8.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,15.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,18.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,8.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,20.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,16.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,8.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,8.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FP,9.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,15.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,18.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,8.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,20.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,16.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,10.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,8.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FP,16.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,493.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,493.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,497.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,481.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,490.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,499.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,498.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TN,497.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,493.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,494.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,497.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,481.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,490.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,499.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,498.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TN,497.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,493.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,494.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,497.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,481.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,490.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,499.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,498.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TN,496.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,487.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,480.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,491.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,480.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,483.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,495.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,490.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TN,486.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,487.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,481.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,491.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,480.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,483.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,490.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,490.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TN,489.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,492.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,496.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,497.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,484.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,491.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,499.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,499.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TN,497.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,492.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,496.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,497.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,484.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,491.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,498.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,499.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TN,499.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,492.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,493.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,497.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,484.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,491.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,498.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,499.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TN,499.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,485.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,482.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,492.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,480.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,484.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,492.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,492.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TN,491.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,485.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,482.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,492.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,480.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,484.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,490.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,492.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TN,484.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,14.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,20.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,52.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,12.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,7.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,15.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,19.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-FN,21.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,14.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,22.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,52.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,12.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,7.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,15.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,19.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-FN,19.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,14.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,22.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,52.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,12.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,7.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,15.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,19.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-FN,19.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,17.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,22.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,61.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,10.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,7.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,13.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,15.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-FN,16.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,17.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,23.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,61.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,10.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,7.0
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,12.0
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,15.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-FN,16.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,16.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,26.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,51.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,10.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,6.0
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,18.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,21.0
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-FN,23.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,16.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,27.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,51.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,10.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,6.0
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,16.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,21.0
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-FN,22.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,16.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,25.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,51.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,10.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,6.0
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,16.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,21.0
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,20.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,14.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,16.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,42.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,16.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,9.0
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,12.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,12.0
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,15.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,14.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,20.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,42.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,16.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,9.0
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,10.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,12.0
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-FN,13.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,95.94
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,89.45
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.57
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.58
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,96.96
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,96.15
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,95.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,95.54
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,89.45
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.57
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.58
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,96.96
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,96.15
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,96.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,95.54
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,89.45
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.57
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,98.58
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,96.96
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,96.15
Bagging,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,96.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.6
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,95.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,87.8
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.4
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.8
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,96.6
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,95.4
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,87.8
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.6
RandomForest,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,97.6
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,97.0
Bagging,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,96.8
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,96.75
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,94.73
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,89.66
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.97
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.78
RandomForest,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,96.35
GradientBoosting,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,95.74
Bagging,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,95.33
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,96.75
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,94.52
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,89.66
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.97
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.78
RandomForest,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,96.75
GradientBoosting,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,95.74
Bagging,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,95.54
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,96.75
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,94.93
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,89.66
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,97.97
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,98.78
RandomForest,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,96.75
GradientBoosting,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,95.74
Bagging,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,95.94
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.2
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.8
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,91.6
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.8
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.2
RandomForest,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.6
GradientBoosting,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.6
Bagging,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.2
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,96.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,91.6
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,96.8
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,98.2
RandomForest,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,98.0
GradientBoosting,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.6
Bagging,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.4
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.13
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.78
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,94.87
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.62
RandomForest,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,98.35
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,98.14
Bagging,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.93
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.31
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.78
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,94.87
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.62
RandomForest,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,98.35
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,98.14
Bagging,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.93
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,97.16
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,97.31
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,97.78
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,94.87
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.62
RandomForest,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,98.35
GradientBoosting,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,98.14
