Algorithm,Imputer,Imbalance,Metric,Score
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-FN,159.0
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-FN,40.0
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-FN,33.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,50.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,54.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,154.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,32.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-FN,39.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,50.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,48.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,154.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,32.0
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-FN,39.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Test-FN,49.0
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Test-FN,48.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Test-FN,135.0
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Test-FN,44.0
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Test-FN,39.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-FN,22.0
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-FN,37.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-FN,133.0
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-FN,25.0
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-FN,15.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-FN,23.0
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-FN,27.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-FN,65.0
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-FN,22.0
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-FN,18.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-FN,0.0
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-FN,2.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-FN,14.0
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-FN,12.0
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-FN,0.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-FN,1.0
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-FN,5.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-FN,22.0
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-FN,8.0
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-FN,0.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,97.72
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,97.94
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,97.49
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,97.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Recall,97.66
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Recall,97.66
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Recall,98.06
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Recall,97.6
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Recall,89.72
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Recall,98.06
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Recall,98.74
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.47
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.84
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,91.09
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.99
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.82
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.47
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,96.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,91.09
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.99
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Recall,97.82
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Recall,97.28
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Recall,96.63
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Recall,90.83
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Recall,96.99
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Recall,97.64
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,98.17
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,97.14
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,87.98
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,97.73
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,99.19
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,97.42
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,96.39
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,90.97
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,97.68
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,97.55
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,100.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,99.61
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,100.0
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,98.84
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,100.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Recall,100.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Recall,99.47
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Recall,100.0
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Recall,98.42
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Recall,100.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.54
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.37
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.66
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,97.49
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Recall,97.6
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Recall,97.6
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Recall,97.54
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Recall,97.37
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Recall,90.92
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Recall,97.72
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Recall,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.13
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,96.9
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,91.15
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,98.16
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Recall,97.76
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,97.13
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,97.24
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,91.15
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,98.16
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Recall,97.76
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Recall,96.59
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Recall,96.66
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Recall,90.59
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Recall,96.93
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Recall,97.28
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,98.47
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,97.43
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,90.76
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,98.26
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Recall,98.96
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,97.26
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,96.78
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,92.25
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,97.38
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Recall,97.85
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,100.0
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,99.76
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,98.35
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,98.59
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Recall,100.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Recall,99.88
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Recall,99.42
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Recall,97.43
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Recall,99.07
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Recall,100.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Precision,97.05
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.99
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,97.16
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Precision,97.16
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Precision,97.05
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Precision,97.05
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Precision,96.32
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Precision,96.24
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Precision,97.08
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.19
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.06
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.65
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.95
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.31
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,97.19
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,96.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,95.65
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,95.95
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Precision,97.31
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Precision,97.7
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Precision,96.49
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Precision,95.7
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Precision,96.03
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Precision,97.78
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,97.74
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,97.21
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,97.48
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,95.21
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,96.44
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Precision,97.17
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Precision,96.89
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Precision,95.4
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Precision,95.7
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Precision,97.3
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Precision,99.87
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Precision,99.87
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Precision,99.87
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Precision,99.87
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Precision,99.87
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Precision,99.87
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Precision,99.87
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Precision,99.87
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Precision,99.87
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Precision,99.87
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Precision,96.44
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.77
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.77
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,96.66
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Precision,96.77
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Precision,96.83
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Precision,97.94
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Precision,96.82
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Precision,96.43
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Precision,96.18
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Precision,97.34
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.41
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.4
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.6
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,95.42
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Precision,97.26
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,97.41
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,97.52
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,95.6
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,95.42
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Precision,97.26
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Precision,98.16
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Precision,96.99
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Precision,95.8
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Precision,95.8
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Precision,97.96
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,97.93
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Precision,97.23
